pSTAT5,Foxp3,CD25,PD1,CD4,Position X,Position Y,Position Z
45.6867,53.8962,50.1366,133.965,217.315,869.52,1490.78,3.56369
23.5536,25.9646,23.1834,53.8398,166.438,765.967,1592.85,13.0232
40.8659,39.7504,32.9738,74.7935,186.317,848.146,1512.45,2.97032
47.3834,39.8868,38.4223,72.5372,168.77,745.327,1618.08,3.86722
30.0261,30.8242,27.6758,68.7308,223.453,780.418,1578.67,8.81065
30.8739,31.6535,24.1915,98.3951,252.498,900.284,1458.72,9.05683
39.7371,32.1729,32.4472,93.8509,260.043,744.998,1614.44,8.96281
22.9358,31.4694,24.8617,69.6887,160.768,780.133,1582.65,12.1595
28.8712,18.4072,19.1011,56.5485,238.669,862.19,1495.81,13.7668
38.0687,39.3166,31.6583,98.871,208.235,747.885,1613.46,2.64968
43.5201,33,29.2793,89.6523,354.667,862.974,1496.93,9.34861
36.4511,38.7421,34.2963,95.3347,249.77,716.821,1643.6,5.28444
25.597,61.9403,31.4411,87.7098,169.594,898.463,1460.87,12.9034
79.5922,82.53,116.415,99.8088,321.906,702.928,1657.02,5.52286
43.7306,52.0615,36.9132,129.932,233.32,772.36,1589.48,5.36333
61.6337,48.0754,63.1284,91.947,268.802,740.773,1620.35,5.94117
55.9258,45.6792,44.0354,83.6267,210.619,684.289,1677.88,3.74317
31.8451,30.4406,21.4527,61.5852,232.682,785.231,1574.68,6.77895
39.5445,56.5178,64.7285,90.8427,185.601,892.067,1469.08,7.32284
47.1723,47.5448,35.7549,94.3669,295.157,844.34,1516.39,6.97745
44.711,44.8555,40.8898,72.4406,178.102,722.044,1640.05,2.16724
29.1615,31.7313,28.9009,62.3311,160.719,684.423,1676.19,9.56588
30.2646,33.6349,25.6667,84.1675,233.76,677.446,1682,9.07606
25.5864,17.3583,17.9882,56.3662,236.005,812.216,1548.25,13.8156
45.4728,49.2106,38.59,80.357,202.866,808.842,1554.55,6.63955
27.0905,24.5359,26.6894,59.7808,189.067,700.298,1662.86,12.18
25.9205,25.1397,25.2263,60.1172,180.896,817.267,1544.14,14.2201
76.8008,85.1978,112.116,117.801,218.589,847.912,1516.11,3.48818
33.916,27.3156,27.7029,77.7398,217.689,693.466,1668.08,6.19579
49.4894,58.8082,44.8399,66.1798,279.556,711.927,1650.83,6.14964
38.8175,36.8826,33.1937,90.5258,175.285,770.148,1593.8,5.27552
30.4954,31.6172,30.9716,64.7223,188.988,859.652,1504.41,11.6487
27.2092,31.2937,30.5473,63.6189,178.678,730.354,1631.24,6.67163
52.957,73.7715,56.6755,82.4967,160.954,733.52,1627.9,3.89898
32.0149,36.0199,31.048,85.7053,246.05,754.641,1606.83,7.01631
49.4109,59.9673,52.0014,83.8884,163.679,900.759,1463.71,2.81855
21.3033,27.501,30.472,76.4741,169.217,870.164,1492.52,13.272
34.3543,26.9892,23.6942,73.6619,214.538,697.696,1664.16,7.4793
35.7183,43.3337,39.0542,93.0314,227.583,776.16,1586.89,8.91999
44.1888,66.8032,57.9347,101.043,184.023,876.783,1488.34,3.99078
38.3329,57.3658,40.5274,75.2685,196.114,903.288,1460.24,5.68504
40.6763,59.2845,29.701,74.6154,225.284,821.143,1541.11,6.67033
18.8361,17.5275,13.8857,46.2204,202.109,676.946,1682.9,14.1696
44.9269,37.009,33.9923,77.9987,253.631,778.02,1585.86,4.24009
40.6712,41.8514,30.9024,71.2658,276.482,707.825,1655.58,3.423
22.3134,36.8663,47.3969,235.927,175.949,888.397,1474.29,13.1316
33.6944,26.3447,28.5123,55.9827,196.267,795.925,1568.2,12.4953
40.4431,30.0582,29.332,84.5767,268.936,816.141,1545.69,9.85026
29.0105,27.9128,36.2942,111.14,228.481,891.429,1470.49,11.6877
56.0538,58.8887,54.6715,133.995,216.101,704.777,1661.19,2.107
29.0662,21.0748,27.4963,55.4669,200.118,764.375,1597.62,13.0962
41.7244,41.1355,51.0858,84.625,295.325,879.323,1482.93,8.5839
42.4112,39.8567,38.4112,63.1433,264.94,722.227,1641.31,5.73903
37.9085,46.3349,29.7629,90.9288,195.267,753.004,1611.99,5.103
33.5896,29.675,26.0419,75.129,224.06,854.142,1508.95,8.76483
68.3399,78.2195,49.3696,129.285,208.254,719.297,1645.79,0.796833
39.733,40.9148,38.4562,82.1908,180.511,853.743,1512.01,4.03147
45.2132,44.315,43.9312,100.564,265.153,846.307,1516.68,10.362
47.8717,87.2235,51.0251,94.5331,171.212,762.502,1603.87,3.33484
26.6023,18.839,26.9093,56.6664,162.053,687.532,1677.44,13.4076
74.6969,66.9264,81.7324,97.497,259.855,846.176,1521.78,5.34123
42.7117,47.1413,95.7814,115.832,172.888,891.516,1475.65,5.94698
18.513,10.6654,8.16357,25.8587,191.085,803.282,1557.46,14.8705
44.6581,48.907,42.6609,79.432,175.086,905.053,1461.76,1.29033
30.1453,23.9994,24.4865,50.9394,178.457,770.272,1596.01,12.4868
45.1633,37.749,38.1778,73.3813,177.489,813.419,1557.18,5.0891
43.4003,32.3975,45.7725,67.7444,213.147,841.264,1523.38,4.7686
61.8356,67.7847,66.4834,125.704,226.223,880.004,1485,3.80807
42.4398,31.6667,30.6886,56.2582,207.437,804.459,1559.79,9.34683
27.5233,24.7733,19.2433,68.445,208.688,772.005,1590.9,12.6351
39.0308,34.7962,65.3431,87.3754,235.089,706.597,1657.83,8.63429
29.1649,37.6194,33.1017,93.9029,178.545,688.604,1675.74,6.87913
47.6144,43.2723,62.4285,85.6883,231.68,841.857,1525.42,9.93729
29.8463,20.6232,32.0821,64.4484,239.442,867.362,1496.01,13.8059
28.3787,26.6198,26.442,85.9026,222.547,703.869,1660.36,11.3873
38.8942,43.8713,57.1541,89.4537,187.448,854.743,1513.88,11.5605
36.2308,36.0013,35.2472,79.2535,167.108,699.007,1667.54,4.52803
25.0945,28.1902,23.1485,105.42,204.048,678.988,1685.9,12.2045
29.0688,21.9581,41.6719,48.867,168.586,711.025,1654.64,11.429
31.7982,28.9298,20.8876,60.493,170.806,795.637,1570.36,7.15806
34.9818,38.1124,38.1734,60.0064,165.033,711.381,1656.65,5.696
65.1098,64.5641,107.935,155.69,232.942,851.353,1518.5,6.40797
24.4124,26.2762,49.8026,71.0964,192.757,880.037,1486.67,13.1993
41.0366,40.5845,32.0205,120.92,207.328,723.337,1644.95,2.23238
58.5675,48.1363,55.4743,157.48,306.163,818.099,1548.53,5.58328
47.7818,52.0318,31.2355,145.691,239.542,776.197,1591.08,2.38976
33.3129,37.6049,30.0594,67.2343,193.747,894.748,1471.47,4.35792
45.7269,37.0384,32.7368,102.388,303.953,868.13,1497.02,8.76686
50.1861,46.8847,38.9111,84.225,222.7,717.57,1649.93,1.952
23.4341,39.6645,30.3483,67.3547,195.48,874.683,1489.38,12.6116
42.0977,50.2674,44.978,74.1929,181.67,727.013,1640.74,2.81534
30.9128,26.1904,29.0231,56.1477,216.151,742.102,1622.72,10.9656
32.5282,38.747,37.853,59.7761,208.603,722.89,1643.53,8.90088
23.8395,21.679,13.9081,71.0782,246.789,863.509,1500.91,13.8296
26.0843,17.8976,13.6867,40.2972,206.263,802.94,1560.6,13.8536
44.424,47.1207,28.8113,126.131,255.555,783.603,1587.03,4.94347
31.0352,26.8288,25.2816,73.8832,243.941,696.536,1668.68,9.81481
24.1723,27.2707,23.7085,62.1697,203.372,856.526,1508.17,13.4025
32.6752,34.5241,32.1865,102.405,261.902,872.2,1493.66,9.12804
28,27.8385,19.2578,70.7069,202.478,792.841,1572.85,10.825
33.2072,35.6475,27.6259,69.9899,262.101,762.008,1604.56,7.66921
30.7722,26.2352,23.4449,57.4078,215.287,826.946,1539.01,13.618
43.6886,39.9823,35.1124,94.4125,279.1,860.539,1507.28,5.40078
30.4566,21.8174,49.9148,55.1096,232.26,882.293,1482.29,12.7433
38.1073,33.7444,33.4543,79.1629,263.585,765.491,1600.49,9.94558
31.6346,29.689,38.1088,74.2887,188.213,608.631,1704.57,9.93779
43.9334,40.6558,44.4644,81.896,196.93,756.272,1561.49,5.05997
35.3949,45.9399,39.7259,81.4177,205.129,823.167,1491.81,10.3327
28.517,25.1397,27.594,46.6997,242.555,889.337,1423.06,13.528
34.2432,30.2517,25.4082,78.9439,245.338,715.189,1598.58,5.35001
36.946,27.7956,23.3674,58.4064,231.44,776.145,1538.64,6.17618
43.6231,40.7187,31.5752,91.3882,200.357,709.522,1605.32,2.43668
29.1895,26.7834,20.7485,48.007,223.88,662.583,1652.47,13.5638
40.8286,43.2018,27.2857,97.3518,281.587,829.752,1484.19,5.53231
22.133,22.5165,15.3868,57.5066,168.015,794.266,1518.25,13.6158
48.6179,56.5524,51.3811,91.8266,195.705,726.403,1589.1,5.58116
46.6973,42.1854,40.4659,99.0697,216.309,848.804,1465.49,6.58271
34.1321,28.5945,25.008,57.9237,264.841,777.041,1536.92,11.6848
50.0974,47.7352,53.7035,93.2582,208.557,751.071,1565.14,4.0509
19.9218,15.8972,16.384,35.5783,171.987,728.114,1590.13,13.8685
25.5759,82.8639,29.6178,81.9539,187.257,736.6,1577.41,10.816
22.9237,16.3711,16.7526,37.3776,189.657,784.476,1528.83,13.0528
29.3879,50.9165,32.4207,96.2558,164.945,805.995,1509.41,8.96769
24.9283,44.8453,25.8094,78.0472,178.058,824.912,1488.91,13.2723
66.2222,43.4057,47.8165,79.323,201.876,740.882,1574.87,3.84108
25.017,33.6511,43.9872,89.5787,213.54,850.24,1463.56,13.486
20.972,30.2731,39.9011,50.9613,182.241,622.198,1691.67,13.8129
41.9126,44.6175,35.6011,63.1393,163.005,700.752,1616.48,3.74992
42.0637,42.0302,56.1792,105.358,326.36,748.852,1565.17,8.43989
39.9336,47.7773,33.8984,60.6758,198.212,645.578,1671.49,4.13762
25,15.896,15.5863,63.7568,185.175,710.634,1602.21,12.4993
44.0383,46.9879,44.1936,93.2823,168.629,653.027,1662.47,3.54575
44.0037,60.1534,35.764,78.8889,169.747,829.557,1488.6,3.56105
34.17,22.6872,31.9808,68.7652,289.353,853.287,1461.78,10.9406
38.9319,39.4768,30.0975,83.7508,226.842,664.198,1651.26,9.19165
50.7771,60.1115,40.7557,164.477,233.144,679.734,1637.31,1.55964
36.8599,35.7866,30.1547,59.1531,196.554,633.357,1682.95,2.35159
21.9123,17.0264,18.5745,47.5986,195.572,729.617,1584.56,13.5981
24.2476,22.5088,23.2534,43.7193,189.68,836.328,1477.91,14.6088
31.4409,38.4389,28.4449,67.3627,239.669,660.389,1654.58,7.97633
37.6966,28.0158,66.3166,70.7546,202.359,612.977,1699.93,14.4965
27.1871,35.386,123.643,137.54,215.265,612.679,1703.23,13.0899
37.5246,48.1197,50.853,136.941,209.445,897.565,1421.06,7.46844
44.1979,30.9049,28.7945,89.7853,315.857,834.146,1481.45,8.58915
22.7993,25.8211,20.2179,41.0355,165.903,808.954,1506.43,13.571
28.5846,22.54,21.2868,57.3158,219.303,843.231,1474.86,11.7588
56.5231,48.3997,47.1914,106.759,194.231,685.722,1633.72,1.64184
39.757,43.5264,47.1602,72.544,169.114,764.127,1551.63,10.5087
50.3464,49.6431,37.6335,128.559,184.193,851.531,1467.07,4.26709
20.5006,18.7711,13.5295,45.2405,192.938,772.922,1543.77,13.3303
42.8,29.5634,35.916,73.284,296.2,725.289,1591.65,9.50035
33.2612,39.2756,31.3412,163.776,201.74,680.541,1635.63,10.113
39.9645,34.2365,36.9855,103.934,237.503,820.871,1495.68,10.0239
36.4335,42.3949,26.5193,79.0787,273.763,840.036,1476.61,7.51593
54.1947,45.4748,44.1315,77.5867,196.865,835.612,1485.59,2.62888
22.5436,20.9319,21.7005,63.2459,175.217,804.776,1511.85,13.3727
28.181,41.8953,30.0567,72.3686,231.902,833.841,1483.94,13.0007
21.7302,19.6115,25.3078,47.6268,192.367,748.39,1569.03,13.0918
21.9404,21.0181,21.4032,59.7819,184.68,717.185,1599.37,13.5934
29.8768,22.7382,34.3756,52.3128,225.82,857.346,1458.67,13.005
45.2778,43.3921,35.319,88.5254,247.697,760.161,1557.89,3.60943
24.1287,14.8874,20.0253,50.8161,201.677,744.352,1572.74,13.6679
46.3333,40.4526,38.3469,95.0948,165.42,718.625,1599.83,2.6901
50.1497,68.0688,50.8107,98.8382,238.836,842.131,1476.8,4.08551
26.8639,27.8649,47.766,48.234,212.301,895.76,1423.61,13.3416
35.6866,47.5468,34.2266,66.9481,205.085,637.242,1682.48,3.44615
45.2068,32.6974,38.7894,70.6986,257.763,713.308,1605.15,7.4509
32.9756,32.4003,26.9985,55.4368,224.976,869.318,1447.62,12.0204
25.0911,16.2304,19.4712,46.8848,202.484,782.7,1534.81,13.5464
37.8215,27.434,28.6096,65.7576,253.673,741.523,1576.09,8.83999
43.5583,40.0275,37.2265,78.0324,163.34,699.062,1620.72,2.13983
53.4232,54.1348,62.717,81.655,180.275,868.122,1450.02,3.85008
48.2093,57.1725,41.6705,121.318,185.727,662.869,1656.74,1.37872
37.5276,40.6319,40.4754,73.1505,189.519,813.526,1506.24,4.6469
46.3298,48.3493,42.9262,119.756,255.767,683.074,1637.4,5.82362
41.1742,40.1199,30.6357,65.0147,193.003,800.118,1520.3,6.1153
64.6839,74.0923,54.1916,133.221,223.443,682.035,1640.07,1.69517
24.7888,27.9521,30.1254,53.9538,166.404,891.078,1426.26,10.7978
53.9227,67.4122,39.0492,86.8033,207.731,655.082,1665.31,1.67883
28.5837,27.9675,26.2439,71.7154,245.354,798.616,1519.23,10.8998
38.062,31.545,26.6443,78.3557,200.295,746.675,1572.71,8.06
27.4841,28.9568,31.2364,71.7707,200.735,795.991,1524.85,12.8068
42.9134,57.5271,45.3983,69.6137,196.588,764.777,1555.92,4.06893
30.0601,39.5966,30.03,58.4178,218.68,878.25,1441.81,9.65487
41.1025,31.8482,30.0253,80.9694,204.86,717.017,1603.3,4.36442
56.375,51.0131,45.4381,102.892,310.277,687.585,1633.27,5.99061
26.1212,19.0303,16.9311,54.1846,242.8,759.435,1558.07,13.3666
34.4456,27.2864,22.4533,54.3982,188.835,770.842,1549.16,3.89161
38.4773,28.6351,22.7765,62.9533,257.162,781.147,1538.03,9.31512
41.205,28.2442,31.1337,80.1248,268.228,717.388,1601.43,8.37231
24.9112,40.477,32.8322,112.289,194.97,720.833,1595.39,14.9343
30.2417,21.6764,20.7107,54.9326,249.458,839.206,1479.09,12.7603
27.3744,66.5057,30.5916,62.9417,222.465,751.904,1565.71,13.0439
28.8972,25.6684,31.3032,66.195,263.746,829.325,1488.87,13.6885
36.4384,33.7671,20.9075,73.238,201.531,780.445,1539.92,4.85838
29.4127,29.7766,30.4503,71.048,184.947,725.153,1594.75,13.0868
37.5557,36.9584,32.2065,65.0178,176.853,696.608,1623.62,7.31012
29.0614,20.5535,21.0781,54.6912,210.577,788.802,1531.81,13.1704
61.5551,63.7994,58.997,106.833,196.148,637.248,1687.34,1.94289
51.8776,37.3731,33.494,85.3209,312.116,828.746,1493.21,4.99578
53.4153,36.576,45.0927,84.3337,248.75,714.645,1607.37,3.64882
43.571,30.8526,28.0598,72.8592,308.907,839.008,1481.13,6.54227
53.871,53.3251,41.6343,115.882,247.168,840.577,1481.26,2.3048
39.4773,48.0909,35.3166,125.341,232.594,852.864,1471.24,3.67465
36.9414,30.4485,32.3091,64.8646,177.616,790.021,1531.14,8.30636
37.0758,44.9432,34.9053,162.265,248.822,852.62,1468.58,8.17379
34.8159,54.444,29.6474,99.8219,276.702,833.178,1487.99,7.44295
31.0879,28.8823,37.6295,63.2732,220.951,817.418,1502.03,10.8537
48.9363,51.1316,40.2682,83.6392,185.033,691.112,1634.59,1.96236
35.3927,34.832,31.5161,53.584,164.624,650.852,1673.19,7.29375
41.4662,46.4117,33.6792,68.1961,210,793.831,1528.09,5.17065
28.6755,22.173,25.3699,52.7241,204.907,753.211,1568.95,12.0985
33.994,24.9551,20.0045,66.7455,252.737,777.676,1542.77,8.84166
30.947,26.2821,23.0051,51.2137,168.836,674.646,1645.7,10.47
63.468,56.3656,55.8777,90.1508,203,846.483,1477.08,4.28353
39.1475,28.1544,28.526,63.2309,221.973,744.766,1577.13,4.7157
24.4485,22.7275,30.397,70.0021,194.94,859.986,1461.03,14.2487
26.1194,28.7577,27.3983,45.266,163.345,765.141,1556.41,13.5165
32.3683,33.8028,30.2743,61.3867,165.646,673.288,1649.01,6.86064
43.1718,47.513,38.3306,68.6019,227.041,883.201,1440.47,6.21046
23.3614,17.1883,14.2924,38.2994,225.209,779.189,1541.23,13.6314
65.5122,64.2878,69.4317,92.1463,173.68,698.182,1624.55,3.9751
28.1021,22.341,18.2916,64.3904,228.639,716.237,1603.66,13.1174
32.277,30.2429,37.2638,92.6433,243.725,854.945,1465.54,13.5478
24.1979,22.4084,17.9298,48.4314,235.552,827.625,1493.58,13.6231
44.5871,32.8652,32.5322,79.6694,252.902,856.714,1466.91,5.90138
46.0782,40.4538,37.4804,82.7887,190.808,776.393,1546.96,4.61633
67.604,67.5824,60.8237,142.176,188.649,663.078,1660.97,1.35948
41.4205,36.7736,29.3026,82.0484,188.442,784.823,1539.99,6.43243
32.1823,27.2519,28.7726,74.9248,272.898,857.583,1463.22,11.0436
28.7044,47.0332,37.0649,141.443,212.816,724.41,1598.45,8.27277
42.0314,54.4654,46.6115,95.9903,247.72,687.286,1635.34,11.2001
38.9493,36.5915,29.7535,68.1507,224.872,822.704,1500.62,5.38232
55.0484,44.0316,39.7147,86.9653,219.113,660.523,1663.91,2.52673
22.2204,22.0675,23.9312,44.8535,186.31,869.157,1451.91,13.8193
37.1654,35.1286,29.4456,72.5681,301.08,826.539,1496.55,8.0169
35.9784,27.7442,29.7156,84.9991,256.87,764.646,1561.9,3.16856
27.2882,18.2965,18.9424,46.16,258.379,839.287,1483.03,13.33
14.7773,5.85938,6.95313,27.4609,194.852,743.985,1577.34,15.0477
44.1995,35.769,46.0901,95.8507,252.723,718.175,1607.09,11.1897
40.1781,29.1205,39.2521,84.0096,294.26,762.101,1561.15,9.40532
37.0089,50.5807,32.6315,93.8418,169.548,780.439,1546.96,6.09828
36.2902,36.1422,31.3869,68.0854,219.565,703.658,1620.48,6.0487
22.6444,27.6626,23.965,127.243,180.106,808.878,1513.13,12.5429
26.8785,17.8806,20.5215,56.1288,217.895,747.95,1575.01,12.509
28.4382,20.0655,22.9327,64.4564,250.96,792.586,1529.66,10.0674
34.8609,55.5768,24.9101,69.4826,272.748,842.895,1480.07,10.0994
36.0147,36.3989,39.1507,78.9816,236.783,816.376,1506.51,9.10449
40.3571,25.7043,25.1843,58.1571,276.413,775.258,1548.23,9.22634
22.0676,14.2688,13.2734,35.8295,165.673,732.824,1588.95,13.6298
28.0658,16.4951,18.7102,44.24,219.245,784.18,1540.97,13.1556
15.6537,10.1845,17.1392,38.7346,191.288,880.266,1441,13.296
43.5884,44.0997,36.9871,79.0932,187.1,706.239,1618.28,3.31012
63.1869,51.5472,64.3583,98.2361,285.474,834.215,1492.31,3.72022
31.0706,24.0159,28.6052,62.1599,261.952,744.725,1579.26,10.7955
43.4068,47.1863,44.3945,83.8562,289.236,760.617,1565.5,6.75483
25.2251,19.8801,18.6652,39.819,228.561,773.815,1550.25,13.3591
40.142,39.3917,36.1966,80.5495,208.255,759.92,1565.38,2.55684
39.3921,30.9137,23.9119,71.3381,247.072,729.567,1594.13,7.357
38.7649,32.9172,44.5662,65.2335,229.937,770.909,1555.68,12.4522
28.9477,27.5911,43.5065,47.9001,160.894,646.839,1679.54,11.237
24.3843,19.2407,20.8134,70.028,200.524,803.058,1519.98,11.7755
44.879,39.4915,42.6682,74.104,177.024,771.674,1556.48,4.57803
42.1018,36.4257,35.6234,99.986,277.123,713.887,1611.8,7.8646
24.0141,23.7596,24.876,49.0166,190.87,759.859,1563.42,13.369
45.8047,40.4414,39.2292,112.303,355.975,832.169,1492.54,9.67499
49.0302,34.2364,34.1982,77.4849,268.247,688.187,1639.66,2.73764
50.2434,41.8675,42.3687,67.9639,183.47,827.05,1498.68,4.09687
37.0511,46.4884,47.6551,93.131,175.618,726.096,1602.28,8.1355
33.3019,26.0738,26.7702,56.3405,274.592,822.904,1502.81,12.8389
48.9581,40.3791,40.6209,79.0232,300.602,842.114,1485.19,4.59424
35.791,32.3934,35.2719,52.7514,207.355,901.314,1423.53,9.45034
44.5055,35.9247,54.1164,73.9069,265.563,801.433,1525.51,9.33273
36.743,27.986,26.3441,72.5997,240.986,687.417,1638.23,8.2192
23.662,17.3534,13.2179,44.8693,229.276,777.763,1546.84,13.2646
48.3961,59.3065,55.5326,96.9393,167.693,699.198,1628.65,3.28914
17.034,29.0903,18.2723,67.0589,167.086,691.188,1633.42,13.5257
25.6007,21.873,28.4945,53.8632,221.209,818.602,1506.67,13.596
23.2526,23.8919,23.0105,97.5713,223.852,794.924,1531,14.1382
38.6506,29.3425,34.5488,74.1651,225.845,701.025,1624.94,7.27559
37.9965,42.8778,38.6928,86.0105,208.462,710.218,1616.09,11.2816
41.3067,42.6041,38.8,109.313,212.131,748.76,1578.57,5.26899
38.815,43.5141,68.1908,155.36,280.551,863.413,1462.26,10.6298
19.2703,25.3525,28.7793,51.3986,180.023,801.068,1525.08,13.7218
24.6678,23.0585,21.0419,43.0773,175.507,673.598,1652.44,13.4171
52.9833,61.1387,48.6684,96.6027,253.511,838.767,1489.43,2.94506
36.0302,32.8469,43.8972,69.8404,207.076,857.999,1468.9,12.1514
41.8784,34.9321,25.2192,56.7864,214.593,795.063,1532.31,5.25998
22.0348,19.0384,14.8956,43.2701,205.589,846.115,1479.2,13.4676
39.0168,28.435,28.8783,77.8168,282.087,797.893,1528.65,8.70586
25.6433,19.3616,18.7097,47.0418,241.936,832.911,1495.39,13.3713
49.1775,34.7611,52.4569,103.027,344.974,767.598,1559.84,6.77517
38.8519,29.86,25.3185,66.2921,304.26,829.165,1496.92,10.6243
25.9747,26.3827,22.7052,42.4982,207.194,899.683,1425.95,13.2837
48.3877,40.5225,36.7216,84.2201,248.66,717.89,1610.33,4.65333
39.6456,24.1832,39.018,58.6186,211.243,756.088,1571.94,3.40498
48.2441,51.6079,36.5092,79.6387,218.855,831.36,1497.41,3.82324
37.6038,26.4974,22.2443,67.7085,263.489,775.948,1551.58,6.04981
31.8177,25.6627,24.0906,73.9662,176.478,809.705,1520.99,7.83084
38.3372,34.4797,36.5808,66.3418,187.089,735.688,1594,5.8616
22.5768,15.2539,17.348,34.8025,213.934,729.361,1596.24,15.0133
34.8194,37.823,30.0339,83.9042,273.201,882.208,1445.05,9.90867
27.3491,19.9542,21.4028,47.1422,235.363,731.278,1594.77,10.9909
34.8224,36.9622,25.0921,74.8322,229.587,709.126,1618.58,6.90688
35.4544,34.3042,49.0245,69.5783,195.709,863.473,1467.31,13.0182
27.7382,26.7739,18.3656,54.293,207.813,790.75,1536.06,11.1472
27.9616,28.886,23.9784,72.9388,215.874,839.405,1487.83,12.296
31,30.2022,24.6891,65.8968,231.344,706.547,1621.11,10.2589
35.8349,41.4055,28.0587,67.3229,239.811,663.397,1664.58,8.39404
43.7785,38.7277,41.2266,82.2281,218.531,785.846,1546.65,5.45259
43.6371,47.5817,35.9794,64.1416,201.153,888.667,1440.49,4.78712
41.7903,25.7539,29.4818,92.2461,316.194,861.379,1466.23,8.67412
46.953,49.6827,43.2188,82.9715,219.126,697.182,1632.8,3.10349
44.4793,53.3601,54.6293,81.2373,231.965,742.943,1586.4,5.00749
27.8273,33.0448,23.9798,76.2421,193.886,715.289,1613.74,13.2676
47.6529,40.0691,49.1059,105.91,237.612,838.781,1490.4,8.84237
38.6122,41.7159,32.5554,87.9105,274.805,852.592,1476.42,7.00863
31.982,69.223,45.8311,69.5698,213.865,747.258,1582.99,3.59866
27.8032,24.5302,24.4708,84.2008,210.828,721.991,1605.2,13.1122
38.3935,63.6914,41.8858,64.5818,191.798,823.994,1505.57,3.90249
41.0217,40.6972,38.5047,82.9519,268.896,694.03,1636.58,4.74417
43.9961,46.1715,30.0602,97.1806,297.51,855.966,1472.85,7.29842
32.6667,29.9988,35.5978,86.9963,239.047,692.547,1636.54,9.53885
26.0521,21.0948,23.122,50.4953,190.078,644.39,1683.83,13.1827
48.6076,47.6085,43.7357,75.2062,170.718,664.65,1667.16,3.4483
25.2877,35.7406,48.949,63.9695,168.057,821.09,1509.49,11.4652
22.6856,28.9219,29.4893,51.253,203.169,728.902,1599.73,12.9376
55.2163,44.8565,42.3597,212.176,279.672,740.458,1589.55,2.59558
23.1639,26.3469,15.5159,59.4841,216.271,884.512,1443.91,13.7686
50.6164,42.1006,36.8403,93.3824,218.819,799.95,1531.13,4.96034
28.6293,45.7668,36.8984,113.026,179.987,740.577,1590.85,7.6841
31.9883,29.4909,20.9243,72.8486,235.377,850.801,1477.59,12.6233
46.77,60.8665,46.319,186.739,224.842,866.549,1465.64,5.41385
36.7818,32.7564,26.2636,63.6745,272.78,827.65,1501.13,9.49112
42.8762,38.7226,31.9189,85.4694,260.203,859.912,1470.44,5.25359
29.2835,28.4704,22.6635,62.9698,227.127,843.209,1486.56,11.239
37.7514,30.9626,27.8894,71.8376,247.217,774.402,1555.35,8.793
42.3606,34.2974,40.1035,62.5349,205.858,755.749,1575.53,4.97821
47.3727,57.4931,53.9633,92.6216,211.009,888.823,1442.38,9.27081
29.3234,42.3636,32.007,85.9231,216.823,711.215,1619.81,11.7612
42.7858,36.2347,28.9659,110.561,217.988,838.136,1497.49,2.49872
46.0605,39.4168,32.7015,75.4319,275.1,886.491,1444.31,4.56876
38.3457,41.7611,34.4837,78.7685,234.043,644.487,1686.45,5.3838
32.9793,26.1876,30.1188,67.6627,223.055,786.11,1543.85,9.22628
43.7343,32.1828,33.017,65.5524,228.456,753.441,1580.77,4.62463
18.3606,23.4622,21.2875,45.4349,189.907,748.765,1579.74,13.4728
41.8977,29.464,26.5476,71.5937,257.494,795.714,1534.31,9.55062
47.7583,33.1178,27.506,62.4804,339.604,833.551,1497.01,7.75829
27.1144,34.9047,58.4767,112.064,176.125,815.161,1518.5,12.4193
40.1803,48.3091,53.7606,66.1409,258.764,760.545,1571.37,6.31407
44.5797,40.1758,62.3008,134.067,289.218,766.738,1565.67,5.01147
22.6438,16.7846,26.9523,69.156,220.4,801.184,1529.86,13.7444
37.9652,37.4571,29.6585,68.3262,228.169,779.863,1554.25,7.39649
39.5492,34.9681,31.1476,83.258,323.828,719.467,1612.37,10.5203
32.2215,27.0995,23.2392,45.2199,188.392,901.267,1429.44,10.3715
24.7916,19.7451,17.6403,48.0442,242.017,778.133,1552.51,12.7235
26.663,30.6592,46.012,69.1489,172.252,771.619,1561.3,12.3426
47.246,27.1257,83.254,78.5575,240.583,705.13,1626.75,9.27376
42.3409,33.358,46.1733,116.631,234.929,770.848,1562.43,3.90799
28.6629,30.7343,31.3748,62.9371,162.013,822.622,1510.28,4.87396
46.7481,39.2059,33.2532,93.4898,259.37,838.588,1494.13,6.15848
35.5801,43.3646,56.5904,89.9141,199.649,869.891,1465.65,11.2671
40.7619,30.6068,34.9206,62.8645,204.844,796.687,1537.74,6.46832
42.7627,39.6542,37.2254,71.2856,185.755,718.451,1615.96,5.82466
28.988,27.752,29.725,53.776,176.153,825.597,1507.03,12.8478
48.431,25.9253,32.3649,116.667,247.641,698.835,1636.12,0.463124
41.7403,36.5,30.424,73.5336,242.479,695.022,1639.09,1.97973
39.8433,29.8469,29.1993,91.045,253.226,714.927,1618.17,8.0486
36.6713,28.725,27.8786,96.659,316.909,886.023,1446.72,8.22467
29.5776,28.2505,28.7047,65.6318,226.082,646.947,1684.95,8.94749
20.019,14.4146,23.3006,38.4652,174.218,708.425,1622.35,13.8975
45.0759,43.9727,40.5842,86.0167,234.108,842.404,1492,2.08589
58.8224,67.1387,72.3552,186.883,320.365,857.679,1475.92,4.92858
33.4703,40.5347,34.1213,138.436,212.728,814.613,1520.78,5.69665
